audio_norm,video_norm,au_norm,au_dynamic_norm,emotion
3686.9314,20.22177,15.443817,25.509575,Sad
4287.9546,19.382496,14.61935,21.506416,Angry
4210.834,18.371143,16.921461,23.741177,Angry
4294.0005,19.837215,13.597614,20.360775,Angry
3969.0085,19.851435,14.526756,20.91532,Angry
4832.5845,18.34223,15.26021,22.446976,Angry
5051.63,18.685833,18.298237,26.287731,Angry
5056.844,19.176062,17.172205,24.726946,Angry
4719.9326,18.472073,15.114458,21.007023,Angry
4436.434,19.6068,11.329133,16.158003,Fearful
4023.906,19.871984,7.563018,10.936288,Fearful
4733.47,20.26904,7.965209,11.6562395,Fearful
4269.4517,18.148302,7.179712,10.999592,Fearful
5132.7563,19.300709,16.108603,26.626642,Fearful
5186.6484,18.903399,14.582287,22.430113,Fearful
4769.621,19.253593,15.120377,22.261421,Fearful
4962.7373,19.894745,14.274509,22.290916,Fearful
4548.7373,19.817629,19.081972,30.732124,Disgust
5234.4453,20.778133,18.41774,29.807018,Disgust
5078.876,19.470058,19.192429,31.447292,Disgust
5409.4443,19.035,18.989325,30.812431,Disgust
5080.066,19.765955,15.656048,24.255337,Disgust
6233.23,18.834057,17.757236,28.027285,Disgust
6069.5156,20.212465,17.449087,27.68112,Disgust
5164.803,17.110048,18.522604,26.728552,Disgust
4270.103,20.096928,13.87091,19.233667,Surprised
3867.1472,19.079273,12.776299,17.102558,Surprised
4400.1567,19.238571,11.794826,17.369143,Surprised
4106.5127,19.675924,15.179222,21.557245,Surprised
4519.901,18.976383,9.538914,14.20969,Surprised
4958.7407,19.816008,18.822113,27.970442,Surprised
3819.1047,19.145508,18.935701,24.707256,Surprised
4191.1484,19.375088,14.736079,22.861237,Surprised
3861.5073,20.86732,9.413995,11.94486,Neutral
4347.1704,21.155613,11.004843,14.231488,Neutral
3915.096,21.565653,7.6464176,10.295769,Neutral
4309.117,20.61213,8.997417,12.076978,Neutral
4071.3293,20.97534,12.766495,17.563791,Calm
3758.9463,20.202871,11.015756,15.918032,Calm
4019.9062,19.793007,11.403703,16.977533,Calm
3831.5776,19.214563,9.133601,13.232885,Calm
3734.6492,20.357586,9.277642,14.308419,Calm
4115.158,19.966375,11.962406,18.90606,Calm
3885.5364,21.047373,11.241163,16.513485,Calm
3803.8052,20.553967,11.080476,16.531036,Calm
3834.5374,21.729868,14.250257,18.833912,Happy
4130.6284,19.750551,14.42121,19.1791,Happy
4472.0933,21.141954,13.681479,17.669655,Happy
4128.61,20.758326,15.3391285,21.333265,Happy
3979.786,21.060467,16.961699,23.281696,Happy
4648.423,19.968655,15.818012,23.250807,Happy
4348.62,20.13464,14.159172,19.576658,Happy
5065.1943,21.417557,15.68769,21.837914,Happy
4670.7373,21.598778,10.307003,13.953983,Sad
4163.1,22.671732,10.293016,13.524937,Sad
3945.7627,21.159904,9.654231,12.635835,Sad
4090.4626,21.688917,10.454317,14.636432,Sad
4636.3813,23.226238,10.59884,15.068635,Sad
5027.9966,21.746101,13.217818,19.156162,Sad
4379.2256,22.585875,9.397637,13.185129,Sad
4640.139,22.15356,12.673696,18.525446,Sad
3619.5242,22.053154,11.368127,14.457563,Angry
4237.5327,22.132896,12.8070965,17.074492,Angry
4748.63,21.118042,13.9496765,19.636995,Angry
4892.44,21.776451,11.794597,16.904392,Angry
5674.8667,18.976665,10.7654295,15.263592,Angry
5247.7812,20.880747,18.479622,26.185875,Angry
5010.26,22.121338,17.388975,24.56006,Angry
5203.6987,19.436365,10.529975,14.796621,Angry
4176.705,20.20614,8.321274,11.618955,Fearful
4550.4087,19.792536,7.595981,10.688812,Fearful
4575.367,19.532291,6.261941,8.81684,Fearful
4153.444,19.330767,5.6565413,8.264122,Fearful
5900.3076,20.756176,13.359798,18.812487,Fearful
5729.158,20.37684,16.06149,20.434011,Fearful
5043.957,20.281681,12.274788,16.98617,Fearful
5636.3716,20.628994,16.151306,20.555063,Fearful
4200.5063,21.071514,13.522211,19.979145,Disgust
4280.1455,21.069616,13.390314,20.4216,Disgust
4300.739,20.01255,10.508237,16.079979,Disgust
4691.6,20.695843,14.10899,21.45379,Disgust
4248.394,20.803001,14.592253,19.992792,Disgust
4764.3643,21.673803,16.199713,24.76538,Disgust
5631.57,21.292532,16.665142,25.235104,Disgust
5103.452,20.432459,14.896929,21.422295,Disgust
3759.2056,21.637373,10.048482,13.421731,Surprised
4043.2087,21.93964,14.90789,21.27678,Surprised
3876.7354,20.380278,10.439703,14.327595,Surprised
3771.672,21.070436,10.777119,14.396575,Surprised
4509.34,20.640148,12.060541,17.536459,Surprised
3838.404,20.344772,14.838074,19.187239,Surprised
4656.1816,20.50818,10.655363,15.988991,Surprised
4163.208,20.511322,14.205077,19.807047,Surprised
3969.5571,18.86756,7.429762,10.913058,Neutral
4150.302,18.359045,7.8448915,11.032954,Neutral
3856.1758,19.378214,6.514299,9.0662775,Neutral
3994.7615,19.0321,7.325521,11.00437,Neutral
4013.6565,20.005869,9.550752,14.513798,Calm
4207.903,19.39889,9.007277,13.366831,Calm
4170.519,19.384377,9.306183,14.096103,Calm
4152.6914,19.284592,8.868551,13.322367,Calm
4282.183,20.473625,10.567072,15.820519,Calm
4342.977,19.304634,10.952895,16.647898,Calm
4695.4966,19.524391,11.968864,17.145432,Calm
4395.6367,20.016146,11.277706,16.903881,Calm
4041.7065,19.243586,12.369784,18.132853,Happy
4131.104,20.134644,12.327436,18.255526,Happy
4132.0166,19.452805,13.818728,20.639385,Happy
4137.5405,19.307775,11.215807,17.223793,Happy
4348.2,20.171259,15.542403,23.713936,Happy
4452.122,20.810581,15.258797,23.608969,Happy
4336.7725,19.99218,14.086767,22.294092,Happy
4218.1367,20.08914,15.967995,23.330442,Happy
4489.5586,20.483797,12.104088,18.51511,Sad
4507.3784,20.767075,12.373868,19.3873,Sad
4616.3516,19.5751,11.178331,15.730121,Sad
4460.9834,20.359388,12.564544,20.228659,Sad
4215.874,19.84705,14.802571,23.137634,Sad
4219.632,19.306103,16.730978,26.609718,Sad
4510.6,19.07649,16.462301,25.860298,Sad
4552.395,19.59511,17.226257,27.635267,Sad
4465.104,20.950907,14.232952,21.960424,Angry
4355.487,21.244623,12.651426,19.320232,Angry
4711.586,20.003733,13.074957,19.307705,Angry
4505.147,20.364412,13.93827,21.797068,Angry
4678.127,20.282341,15.04621,22.349148,Angry
5153.661,20.230198,15.211054,23.966658,Angry
4524.2236,19.896559,14.424076,22.382446,Angry
4952.316,19.871607,13.958048,21.650301,Angry
4366.048,19.972801,11.516397,17.101368,Fearful
4180.9863,19.946386,11.226189,16.000088,Fearful
4306.5083,19.085558,8.638445,13.010925,Fearful
4267.5493,19.581446,9.216969,13.725545,Fearful
4440.8,19.861576,9.012882,13.239811,Fearful
4484.9834,19.860123,9.929788,15.269911,Fearful
4271.2476,18.800749,9.591301,13.668811,Fearful
4189.599,18.638285,8.989922,12.677161,Fearful
4276.271,19.368261,12.734383,19.050201,Disgust
4498.9907,20.311724,14.771896,21.193712,Disgust
4112.8486,19.454151,15.6318865,23.409227,Disgust
4188.429,19.12182,14.660389,21.628696,Disgust
4299.9565,19.984941,13.830602,21.479431,Disgust
4414.1323,19.67977,12.8703985,19.242064,Disgust
4670.024,20.13257,13.784485,21.070412,Disgust
4470.993,18.99435,13.165243,20.552307,Disgust
4233.2476,19.993376,12.164129,17.570936,Surprised
4079.5625,19.74498,11.986606,17.10374,Surprised
4117.6025,19.12563,13.731477,18.528776,Surprised
4018.3335,20.328398,10.799861,14.021159,Surprised
4341.026,20.128096,11.4211645,15.61658,Surprised
4205.267,20.37072,12.930332,17.844297,Surprised
5337.2207,19.992603,11.803394,16.829102,Surprised
5486.5156,19.472927,10.271635,14.094966,Surprised
4275.165,19.81704,8.829563,13.180383,Neutral
4296.421,19.512213,8.8024645,13.255447,Neutral
4315.116,19.36532,8.740203,13.570294,Neutral
4270.1206,19.498966,8.615288,13.243895,Neutral
4596.437,20.005901,10.228198,15.471688,Calm
4606.1787,20.00066,10.247287,15.661522,Calm
4409.143,20.55538,11.850061,16.741909,Calm
4812.0103,21.411768,11.825659,16.948929,Calm
4594.6865,21.768425,13.967257,20.92505,Calm
4501.1987,20.659664,13.425771,20.887663,Calm
4186.891,21.042404,11.505647,16.531631,Calm
4757.219,20.415936,11.691685,17.811377,Calm
4119.7905,19.569502,14.211682,20.299532,Happy
4344.5327,19.998775,15.509548,22.552795,Happy
4185.3535,20.26744,14.922608,21.402105,Happy
4151.097,19.568735,14.582756,21.666964,Happy
4379.9307,19.651356,16.865698,22.813276,Happy
4508.947,19.642313,16.065474,24.62491,Happy
4889.378,19.969973,19.262306,26.499437,Happy
5090.9277,19.867788,17.58364,25.208828,Happy
4342.661,19.334808,7.8018737,12.038903,Sad
4270.8643,19.609184,8.265589,12.178299,Sad
4856.88,19.955036,6.698186,10.377897,Sad
4928.3564,18.765543,6.6798196,10.192856,Sad
4274.977,20.16746,8.66192,12.86183,Sad
4413.698,19.299414,9.07161,13.500124,Sad
4607.564,20.805567,7.947633,10.980897,Sad
4558.2715,19.844236,9.1071615,12.176734,Sad
4832.771,19.87651,13.236799,19.490824,Angry
4321.5103,18.928205,12.858429,18.772978,Angry
4548.931,19.078869,12.296077,17.776073,Angry
4753.9727,19.276789,12.091177,18.068453,Angry
4741.4326,19.377039,13.225176,19.114897,Angry
4514.828,19.738348,14.289179,21.491245,Angry
4900.134,19.33313,14.044548,20.055618,Angry
5126.5337,19.594591,14.224502,20.774548,Angry
4321.2197,19.422527,9.369762,14.132372,Fearful
4412.9087,19.815334,9.242572,13.734685,Fearful
4404.136,19.29494,9.054568,14.6523485,Fearful
4437.8906,18.863039,8.449974,14.042697,Fearful
4895.9746,19.170603,10.322282,15.782501,Fearful
4626.0527,19.957062,12.698069,17.452808,Fearful
4806.818,19.197033,10.820533,16.37677,Fearful
5103.5283,19.616774,10.848975,17.260214,Fearful
4433.6816,18.874928,11.713905,17.49781,Disgust
4361.1226,19.170918,11.35032,17.001205,Disgust
4592.814,19.171452,10.69122,16.811836,Disgust
4409.2153,19.273586,11.676622,18.048645,Disgust
4689.879,19.440125,14.545117,22.451725,Disgust
4669.2686,19.408274,12.82624,18.453503,Disgust
5210.9165,19.039059,11.468241,18.218805,Disgust
4828.2417,19.033817,13.73413,20.846031,Disgust
4201.462,19.872078,8.825628,13.812801,Surprised
4348.387,19.916546,8.261557,12.087465,Surprised
4226.187,18.544567,8.122725,11.850646,Surprised
4936.6475,19.516296,9.066176,13.358283,Surprised
4452.1045,19.17551,8.178329,12.80292,Surprised
4995.1885,19.158379,9.825216,15.222065,Surprised
4905.8105,18.9726,10.858092,14.853887,Surprised
4762.4917,18.68386,9.7589655,15.545579,Surprised
4161.6265,20.875856,8.813539,13.121574,Neutral
4135.1914,20.496088,8.463043,12.079411,Neutral
4280.073,20.484396,8.044398,12.184543,Neutral
3703.2473,20.528856,8.786382,13.351667,Neutral
4086.6611,20.125336,9.707369,14.7605915,Calm
4166.3555,20.422684,9.567963,13.973572,Calm
4071.324,20.283829,10.695862,15.420343,Calm
4086.3523,20.651031,9.4358015,14.571154,Calm
4059.346,20.556185,9.403022,13.827078,Calm
4050.368,20.278494,7.755167,12.19652,Calm
4061.936,20.697336,8.336789,12.825842,Calm
4462.718,20.037317,9.037864,14.310481,Calm
3615.704,19.755888,8.31454,12.311234,Happy
3859.2754,18.799486,9.57354,13.860605,Happy
3674.76,19.443638,10.105677,14.782714,Happy
3573.6597,18.955599,10.607292,15.392752,Happy
3911.1833,19.130508,10.65137,15.106045,Happy
3748.5735,18.890335,10.592736,15.159135,Happy
3313.9133,18.514513,12.041358,16.342817,Happy
3398.7173,19.643826,11.469878,15.717206,Happy
3571.9873,19.6328,8.106182,12.634417,Sad
3825.0603,19.37237,10.171709,14.921801,Sad
4403.657,20.07614,8.53107,12.2356415,Sad
3901.069,19.24178,8.098046,11.264785,Sad
4770.848,16.500078,9.943012,12.934978,Sad
4743.6216,19.547024,8.475061,11.588657,Sad
4218.464,18.879938,7.9117393,11.253074,Sad
4992.9863,17.61314,9.736196,12.902616,Sad
3582.8381,21.291422,11.514733,16.764414,Angry
3519.3984,21.039133,10.63767,15.271198,Angry
4074.446,19.979687,9.910989,14.180392,Angry
3996.3523,20.672203,9.931153,14.065173,Angry
4128.832,19.816519,13.333272,18.439959,Angry
4565.6294,19.786411,11.5038595,16.229212,Angry
4422.69,20.056992,13.200433,18.153704,Angry
4662.6553,19.156624,11.688364,15.778941,Angry
3985.341,20.006332,8.791812,12.266373,Fearful
3942.2468,19.986692,12.395733,17.140614,Fearful
4181.923,20.291105,9.5544615,12.761288,Fearful
3682.0178,19.63179,9.899129,13.945775,Fearful
4230.195,18.917677,7.725605,10.963711,Fearful
3646.2612,19.335882,11.179423,15.258401,Fearful
4341.399,19.403646,10.795802,15.108725,Fearful
3696.0613,19.394848,12.405307,17.857807,Fearful
4250.6006,20.72456,9.341652,13.671043,Disgust
4098.872,21.215542,9.814662,14.191622,Disgust
4361.462,21.451603,9.80089,14.397126,Disgust
4708.6943,21.50969,8.598724,12.729803,Disgust
4246.133,19.83676,15.015779,22.711262,Disgust
4417.119,22.352997,13.286338,21.061357,Disgust
4366.0146,20.230556,12.672803,19.103401,Disgust
4231.841,19.907118,12.629502,18.655792,Disgust
4205.648,19.580856,11.766797,15.853805,Surprised
4355.4214,20.030731,10.980343,15.626933,Surprised
4025.468,19.00875,10.93389,15.015859,Surprised
4157.0903,19.524467,10.341957,15.1370325,Surprised
4548.211,19.614252,10.758895,15.952979,Surprised
4300.259,19.44696,12.912664,16.02076,Surprised
3846.13,19.036825,10.092487,14.358094,Surprised
4344.308,19.649805,10.492236,14.69475,Surprised
3974.312,19.85771,11.247711,15.526562,Neutral
4226.5605,19.871832,11.421505,16.597181,Neutral
4317.581,19.316528,10.616279,15.59466,Neutral
4356.1484,19.51558,9.597587,13.799781,Neutral
4285.1562,20.51406,12.958837,18.67095,Calm
4005.7766,20.5088,14.625193,20.924057,Calm
5027.2573,19.575022,9.400234,13.637568,Calm
4843.4473,19.984528,11.135581,17.68528,Calm
4713.895,20.823006,15.152712,21.655935,Calm
4313.916,19.499409,12.915282,18.063803,Calm
4850.94,20.655302,14.159074,19.959585,Calm
5053.0547,20.2174,13.257466,18.50194,Calm
4319.4297,20.114027,16.097437,22.416344,Happy
4514.607,19.837273,15.806878,22.42108,Happy
4098.5586,20.007973,16.682013,22.943693,Happy
4737.2876,20.24486,15.987931,24.196642,Happy
4770.5127,20.560389,15.316892,23.381636,Happy
4548.527,19.47152,17.11134,24.056303,Happy
4796.434,20.730486,16.760397,26.38409,Happy
4853.5215,20.29444,14.914195,22.43956,Happy
4256.956,21.039293,9.006974,12.629897,Sad
4302.898,19.877413,9.62268,13.557388,Sad
4011.3318,20.242796,10.451232,14.166532,Sad
4290.565,21.134901,10.174669,14.091001,Sad
5079.4077,20.975403,14.902234,21.182138,Sad
5014.355,22.031967,11.710594,17.090187,Sad
5030.796,20.001284,13.469769,18.947208,Sad
4973.353,20.480347,9.972704,14.293682,Sad
4575.622,21.37494,10.376844,14.520269,Angry
4560.496,21.205317,8.87979,12.292481,Angry
4657.275,20.218092,14.266041,20.706663,Angry
4893.7554,20.652597,9.297864,13.150218,Angry
5011.008,20.847319,8.912021,13.532264,Angry
4624.6074,21.79296,11.854813,16.66513,Angry
4851.7417,20.699823,7.537293,10.962757,Angry
5344.047,20.568586,9.377911,13.376674,Angry
5152.3154,20.617249,6.985079,10.1953535,Fearful
4571.529,20.676838,7.3700337,10.469494,Fearful
5065.038,21.005299,8.050105,11.5506935,Fearful
4889.0576,19.493525,8.279346,11.984296,Fearful
4699.8125,22.516382,12.757341,17.531153,Fearful
5189.421,20.712036,7.438934,11.26727,Fearful
4495.1855,21.75404,12.589553,17.646627,Fearful
4630.2583,20.255981,13.692629,19.167973,Fearful
4105.3145,20.349316,10.439097,15.462929,Disgust
4612.421,21.232943,15.58827,23.178564,Disgust
5062.7876,20.861687,13.040989,18.954813,Disgust
4711.688,21.175991,13.746037,19.77074,Disgust
4995.4243,21.609476,15.499926,22.103287,Disgust
5448.005,23.18841,13.876125,21.22503,Disgust
5338.4556,21.644758,12.9421835,17.42469,Disgust
5181.705,21.17904,11.812901,17.295881,Disgust
4140.883,18.523619,12.161132,15.319627,Surprised
4387.857,21.20649,10.450712,13.482306,Surprised
4525.74,22.465778,14.264162,20.23267,Surprised
4605.0356,19.968811,13.2342415,19.86167,Surprised
4998.4727,19.82413,14.023502,18.948687,Surprised
4889.2915,21.332956,12.987103,19.721033,Surprised
4901.5063,21.149736,10.132974,14.210679,Surprised
4727.43,22.537197,13.397746,18.257751,Surprised
